Time (days since 0000-01-01 00:00:00),Longwave (W/m^2),Shortwave (W/m^2),Latent (W/m^2),Sensible (W/m^2),Wind Stress u (N/m^2),Wind Stress v (N/m^2),Wind Speed 10m u (m/s),Wind Speed 10m v (m/s),Precipitation (kg/m^2/s)
733831.7083,-92.4,250.4,-155.3496111,-223.6099167,0.2,0.1,8.8,2.8,0
733831.75,-93.9,207.2,-149.2388611,-212.0682778,0.2,0.1,7.9,2.5,0
733831.7917,-91.4,144.9,-137.8740833,-195.9128056,0.1,0,6.9,2.3,0
733831.8333,-94.4,79.9,-124.3371667,-174.4091111,0.1,0,5.9,2.4,0
733831.875,-92.5,22.1,-110.8556667,-153.42,0.1,0,4.8,2.6,0
733831.9167,-94.4,0,-98.43461111,-134.2687778,0,0,4.3,3,0
733831.9583,-89.2,0,-88.33813889,-118.6276389,0,0,3.6,2.3,0
733832,-91.3,0,-78.57666667,-103.6707222,0,0,2.7,1.6,0
733832.0417,-89.8,0,-67.64216667,-87.68761111,0,0,1.9,1,0
733832.0833,-92.1,0,-56.51608333,-71.99822222,0,0,1.1,0.5,0
733832.125,-91.3,0,-49.30608333,-61.72119444,0,0,0.5,-0.2,0
733832.1667,-90.4,0,-48.5235,-59.68344444,0,0,0.1,-0.9,0
733832.2083,-93.7,0,-52.91558333,-64.09469444,0,0,-0.1,-1.5,0
733832.25,-90.1,0,-59.90386111,-71.23205556,0,0,-0.4,-2,0
733832.2917,-90.9,0,-58.21602778,-67.53447222,0,0,-0.5,-2.5,0
733832.3333,-85.4,0,-62.86516667,-71.33555556,0,0,-0.6,-3,0
733832.375,-89.2,0,-64.15980556,-70.91705556,0,0,-0.4,-2.9,0
733832.4167,-87.3,0,-61.01419444,-65.81347222,0,0,0.8,-3.1,0
733832.4583,-86,1.9,-60.93519444,-64.74669444,0,0,1.4,-3.4,0
733832.5,-97.1,47.4,-64.31119444,-67.47058333,0,0,1.9,-3.5,0
733832.5417,-101,120.9,-67.91480556,-70.71672222,0,0,2.4,-3.4,0
733832.5833,-96.9,200.6,-72.01727778,-74.53291667,0,0,2.9,-3.3,0
733832.625,-95.5,270.7,-77.33227778,-79.86705556,0,0,3.6,-3.1,0
733832.6667,-101.4,306.8,-80.72941667,-83.39647222,0,0,4.2,-2.9,0
733832.7083,-97.3,273.3,-83.52408333,-86.838,0,0,4.6,-2.8,0
733832.75,-104.8,253.1,-86.64891667,-91.42702778,0,0,4.8,-3.2,0
733832.7917,-97.2,177.9,-98.38716667,-109.4792778,0.1,-0.1,4.9,-3.6,0
733832.8333,-100.1,103.9,-104.3919167,-120.1366667,0.1,-0.1,5.1,-4,0
733832.875,-105,31.1,-111.4955278,-133.1016944,0.1,-0.1,5.5,-4.6,0
733832.9167,-101.7,0,-120.5260556,-149.7224444,0.1,-0.1,5.6,-7.2,0
733832.9583,-101.9,0,-130.6519722,-167.8549444,0.1,-0.2,6.3,-7.9,0
733833,-108.6,0,-139.99425,-184.5338333,0.2,-0.2,6.9,-8.9,0
733833.0417,-105.2,0,-149.8052778,-200.9106667,0.2,-0.2,7.4,-9.6,0
733833.0833,-100.9,0,-157.2924167,-213.9056389,0.2,-0.3,7.8,-9.9,0
733833.125,-98.5,0,-162.2976944,-222.6241111,0.2,-0.3,7.9,-9.9,0
733833.1667,-98.2,0,-165.2998889,-228.5550278,0.2,-0.3,7.9,-9.6,0
733833.2083,-97.5,0,-167.5749444,-233.1603889,0.2,-0.3,7.8,-9.2,0
733833.25,-97.3,0,-169.8416389,-237.5768333,0.2,-0.3,7.6,-8.9,0
733833.2917,-109.7,0,-175.8321944,-250.7778611,0.2,-0.2,7.5,-8.6,0
733833.3333,-105.2,0,-174.2725278,-248.619,0.2,-0.2,7.6,-8.4,0
733833.375,-108.7,0,-174.9692222,-250.5463056,0.2,-0.2,7.6,-8.2,0
733833.4167,-107.6,0,-174.8074444,-251.4258611,0.2,-0.2,7,-8.4,0
733833.4583,-100.9,3,-175.1077778,-251.77725,0.2,-0.2,7,-8.1,0
733833.5,-102.9,51.3,-174.9317778,-251.4986944,0.2,-0.2,7.1,-7.6,0
733833.5417,-108.4,129,-175.7625833,-253.5955833,0.2,-0.2,7.2,-7.3,0
733833.5833,-107.4,199.4,-177.5844722,-256.8137222,0.2,-0.2,7.4,-7.4,0
733833.625,-107.2,255.4,-179.3706667,-260.2089722,0.2,-0.2,7.8,-7.1,0
733833.6667,-107.1,290.7,-180.0614722,-262.3915556,0.2,-0.2,8.2,-6.8,0
733833.7083,-101.3,285.5,-179.5033611,-263.0309167,0.2,-0.2,8.8,-6.2,0
733833.75,-104.1,242.5,-179.7403056,-265.6644444,0.2,-0.2,9.3,-5.6,0
733833.7917,-114.6,205.4,-184.9804722,-275.9124722,0.3,-0.1,10,-4.7,0
733833.8333,-119.3,114.8,-193.63475,-292.3871111,0.3,-0.1,10.8,-3.7,0
733833.875,-111.8,32.4,-203.8583611,-314.4816667,0.4,-0.1,11.5,-2.8,0
733833.9167,-109.5,0.1,-212.9983333,-336.6252222,0.4,-0.1,12.6,-0.5,0
733833.9583,-116.9,0,-220.4934444,-354.7304444,0.5,-0.1,13.1,-1.2,0
733834,-116.1,0,-229.9003889,-373.9027778,0.5,-0.1,13.3,-2.5,0
733834.0417,-119,0,-242.7987222,-395.8019167,0.5,-0.2,13.6,-4,0
733834.0833,-113.5,0,-255.8591944,-418.1640556,0.6,-0.3,13.7,-5.2,0
733834.125,-112.4,0,-267.1911389,-436.9678056,0.6,-0.3,13.7,-5.9,0
733834.1667,-113.2,0,-276.5421667,-451.1226111,0.7,-0.3,13.9,-6.2,0
733834.2083,-110.9,0,-283.4383611,-460.25475,0.7,-0.3,14.3,-6.3,0
733834.25,-111.6,0,-289.2384444,-466.8240278,0.8,-0.3,14.5,-6.3,0
733834.2917,-111.1,0,-296.0374444,-482.7224722,0.8,-0.3,14.4,-6.2,0
733834.3333,-108.7,0,-297.2910556,-480.4590556,0.8,-0.3,14.3,-6,0
733834.375,-115.4,0,-288.1993889,-463.1077222,0.8,-0.3,14.1,-5.9,0
733834.4167,-116.6,0,-279.7721111,-446.0453056,0.7,-0.3,14.3,-4,0
733834.4583,-114.5,3.8,-269.8206389,-427.7938333,0.7,-0.3,14.3,-4,0
733834.5,-119,56.4,-259.1883333,-410.49925,0.6,-0.2,13.9,-4.2,0
733834.5417,-118.6,139.6,-248.8595278,-394.4220833,0.6,-0.2,13.3,-4.2,0
733834.5833,-112.7,213.6,-238.4911389,-377.8703056,0.5,-0.2,12.8,-4,0
733834.625,-118.6,275.5,-227.3737222,-360.3405556,0.5,-0.2,12.4,-3.7,0
733834.6667,-116.3,322.7,-216.4840278,-342.8977778,0.4,-0.1,12.1,-3.3,0
733834.7083,-114,317,-205.9525833,-325.8105,0.4,-0.1,11.7,-3,0
733834.75,-117.5,284.3,-196.9594167,-310.9400833,0.4,-0.1,11.4,-2.6,0
733834.7917,-111.3,208.5,-188.9740556,-298.0171667,0.3,-0.1,11.1,-2.2,0
733834.8333,-114.3,117.2,-184.5119167,-289.6195278,0.3,-0.1,10.8,-1.8,0
733834.875,-118.2,34.6,-180.6176111,-282.4558056,0.3,0,10.6,-1.5,0
733834.9167,-111.2,0.2,-176.4725278,-274.8693889,0.3,0,9.4,0.1,0
733834.9583,-110.4,0,-175.2571389,-271.4064167,0.3,0,10,0.9,0
733835,-104.4,0,-176.9081944,-271.7233056,0.3,0,10.4,1,0
733835.0417,-98.6,0,-177.3039722,-269.1869722,0.3,0,10.4,0.9,0
733835.0833,-97,0,-174.8254167,-261.5179722,0.3,0,10.4,0.6,0
733835.125,-91.5,0,-169.6600278,-250.2031389,0.2,0,10.1,0.4,0
733835.1667,-95.9,0,-163.4196667,-238.5914167,0.2,0,9.7,0.2,0
733835.2083,-87.9,0,-156.7198333,-226.2224444,0.2,0,9.2,0.1,0
733835.25,-92.8,0,-149.5751667,-213.0168889,0.2,0,8.8,0,0
733835.2917,-96.5,0,-147.9000833,-204.9800833,0.2,0,8.4,0.1,0
733835.3333,-91.5,0,-141.0065,-193.5363333,0.2,0,7.9,0.2,0
733835.375,-96.6,0,-132.4576111,-179.6244444,0.1,0,7.4,0.3,0
733835.4167,-93.3,0,-122.5740278,-164.0119167,0.1,0,7.1,-0.1,0
733835.4583,-93.5,4.4,-110.5170556,-145.81325,0.1,0,6.1,-0.2,0
733835.5,-91.8,53.3,-99.78619444,-129.818,0.1,0,5.7,0.4,0
733835.5417,-88.9,119,-89.83408333,-114.7642778,0,0,5,0.5,0
733835.5833,-89.2,193.5,-81.63780556,-101.9653889,0,0,4,0,0
733835.625,-85.9,242.4,-72.74155556,-89.07922222,0,0,3,-0.3,0
733835.6667,-90.5,265.2,-64.30536111,-77.27908333,0,0,2.1,0,0
733835.7083,-86.3,260.9,-62.32738889,-73.27825,0,0,1.2,0.5,0
733835.75,-78.5,189.5,-55.48855556,-63.53286111,0,0,0.1,-0.3,0
733835.7917,-83.9,144.3,-50.57130556,-59.30655556,0,0,-1.6,-1.5,0
733835.8333,-83.1,80.8,-64.12872222,-74.23955556,0,0,-2.8,-1.2,0
733835.875,-75.6,20.7,-66.57202778,-73.65791667,0,0,-3.2,-0.6,0
733835.9167,-70.3,0.2,-71.222,-77.00991667,0,0,-3.9,-2.4,0
733835.9583,-69.5,0,-87.13011111,-92.24766667,-0.1,0,-5.6,-4,0
733836,-68.6,0,-104.4025556,-107.7008611,-0.1,-0.1,-6.8,-5,0
733836.0417,-68.4,0,-118.2859167,-119.0524444,-0.1,-0.1,-7.8,-5.5,0
733836.0833,-67.2,0,-133.9330278,-133.3840278,-0.2,-0.1,-8.6,-6.1,0
733836.125,-65,0,-150.9774167,-147.2133056,-0.2,-0.2,-9,-6.7,0
733836.1667,-63.6,0,-165.7024444,-157.6340833,-0.3,-0.3,-9.6,-7.7,0
733836.2083,-63.5,0,-179.9463333,-167.5944444,-0.4,-0.3,-9.9,-9,0
733836.25,-65.6,0,-192.9131944,-174.0297222,-0.5,-0.4,-9.9,-10.4,0
733836.2917,-60.7,0,-215.6855278,-198.3056389,-0.5,-0.6,-9.6,-11.7,0
733836.3333,-59.3,0,-228.7756389,-206.4848056,-0.6,-0.7,-9.6,-12.6,0
733836.375,-57.5,0,-237.5516111,-210.5086944,-0.6,-0.8,-9.5,-13.5,0
733836.4167,-56,0,-246.1426944,-216.2571944,-0.6,-0.9,-9.6,-14.3,0
733836.4583,-55.8,3.5,-254.6256667,-218.6541944,-0.6,-1,-9.3,-14.7,0
733836.5,-53.6,35.8,-262.8796389,-220.3325,-0.6,-1,-8.9,-15,0
733836.5417,-52.9,80.4,-265.2570278,-224.2028611,-0.6,-1.1,-8.7,-15.2,0
733836.5833,-52.4,113.3,-263.8791389,-227.2984444,-0.6,-1.1,-8.3,-15.4,0
733836.625,-50.5,138.7,-260.7708056,-226.8901389,-0.5,-1.1,-7.4,-15.6,0
733836.6667,-49.7,160.7,-257.9010833,-224.6188056,-0.5,-1.1,-6.3,-15.9,0
733836.7083,-48.1,129.7,-254.4648333,-222.5621944,-0.4,-1.1,-5.3,-16.1,0
733836.75,-46.6,102.1,-251.6963056,-221.0457778,-0.4,-1.1,-4.2,-16.5,0
733836.7917,-50,75.7,-244.8689722,-222.2786111,-0.2,-1,-3.3,-16.6,0
733836.8333,-49.6,47.6,-244.3334444,-222.5626667,-0.2,-1,-2.2,-16.5,0
733836.875,-49.9,15.6,-238.6315556,-218.2319167,-0.1,-1,-0.9,-16.3,0
733836.9167,-49.6,0.3,-231.2670556,-211.6468333,0,-0.9,0,-15.5,0
733836.9583,-50.1,0,-222.6064722,-202.81875,0,-0.8,0.7,-14.8,0
733837,-51.8,0,-210.2248889,-191.198,0.1,-0.7,1.3,-14,0
733837.0417,-51.6,0,-194.9890556,-178.7215556,0.1,-0.6,2.5,-13,0
733837.0833,-53.1,0,-182.0482222,-170.0191111,0.1,-0.5,3.7,-12.2,0
733837.125,-55.1,0,-173.9850833,-164.1959167,0.2,-0.4,4.1,-11.5,0
733837.1667,-53.8,0,-163.6549444,-153.6258056,0.1,-0.3,4.2,-10.4,0
733837.2083,-57.9,0,-149.4077778,-139.2009167,0.1,-0.3,5.2,-8.7,0
733837.25,-56.8,0,-134.5934444,-125.69525,0.1,-0.2,6.2,-7,0
733837.2917,-58,0,-128.17575,-123.0798056,0.1,-0.1,7.5,-5.4,0
733837.3333,-59.5,0,-125.6151389,-120.4969444,0.1,-0.1,7.1,-4.1,0
733837.375,-59.3,0,-111.2114167,-104.7503889,0.1,-0.1,6.6,-2.1,0
733837.4167,-60.2,0,-106.2042222,-100.1511944,0.1,0,7.2,0.2,0
733837.4583,-60.5,3.5,-110.6887778,-105.7805833,0.1,0,7.1,2.6,0
733837.5,-61.7,30.1,-116.8516944,-112.0850833,0.1,0.1,7,4.8,0
733837.5417,-62.7,78.7,-127.6524167,-122.5251667,0.1,0.1,6.7,6.7,0
733837.5833,-57.9,94.9,-141.3011389,-134.7540833,0.1,0.2,5.9,7.9,0
733837.625,-55.1,110.9,-148.2609167,-138.5106389,0.1,0.2,4.8,8.8,0
733837.6667,-53,115.6,-145.5520278,-131.9258056,0.1,0.3,4.1,9.1,0
733837.7083,-50.8,117.9,-142.48225,-125.6117222,0.1,0.3,4.3,9.2,0
733837.75,-50.6,95.5,-139.4164167,-121.4694167,0.1,0.3,4.3,8.9,0
733837.7917,-54.5,83.4,-126.2178889,-112.8402778,0.1,0.2,4.7,8,0
733837.8333,-54.4,54.6,-117.0695278,-103.0858056,0.1,0.1,5.2,6.9,0
733837.875,-54,17.4,-106.9869167,-92.57291667,0.1,0.1,5.5,5.4,0
733837.9167,-54.9,0.5,-96.51144444,-82.69444444,0.1,0.1,7.4,3.3,0
733837.9583,-55.1,0,-88.93241667,-76.47319444,0.1,0,7.8,0.8,0
733838,-54.2,0,-86.93369444,-76.03138889,0.1,0,7.9,-1.4,0
733838.0417,-55.3,0,-92.01866667,-84.38230556,0.1,0,8.2,-3.6,0
733838.0833,-58.4,0,-107.1414722,-103.0925556,0.1,-0.1,8.6,-5.3,0
733838.125,-58.7,0,-130.3425556,-127.8379444,0.2,-0.1,9.1,-6.5,0
733838.1667,-61.4,0,-155.4982222,-152.5844722,0.3,-0.2,9.8,-7.5,0
733838.2083,-62.5,0,-182.7745278,-181.2927778,0.4,-0.3,10.5,-8.2,0
733838.25,-59.9,0,-211.6874167,-220.1461389,0.5,-0.4,11.7,-8.7,0
733838.2917,-68.5,0,-249.8280556,-289.6606667,0.6,-0.5,12.9,-8.9,0
733838.3333,-68.7,0,-276.8803056,-340.6238611,0.8,-0.5,13.5,-8.4,0
733838.375,-69.5,0,-290.2162778,-372.0795278,0.8,-0.5,13.6,-7.8,0
733838.4167,-71.6,0,-292.1971944,-387.0131944,0.8,-0.4,14.1,-6.8,0
733838.4583,-71.7,3.9,-286.9675278,-389.6076389,0.7,-0.4,14.4,-6.5,0
733838.5,-74.3,35.3,-283.1971389,-389.4564722,0.7,-0.4,14.4,-6.3,0
733838.5417,-77,77.3,-278.6868611,-387.0245833,0.7,-0.3,14.4,-6.4,0
733838.5833,-80.3,126.2,-276.9382778,-387.0653056,0.6,-0.3,14,-6.6,0
733838.625,-81.2,178.9,-275.5475833,-386.4571667,0.6,-0.3,13.7,-6.6,0
733838.6667,-84,241.8,-272.4488333,-384.20025,0.6,-0.3,13.4,-6.2,0
733838.7083,-84.3,230.8,-270.0401111,-381.8414167,0.6,-0.3,13.4,-5.6,0
733838.75,-87.1,210.1,-267.46925,-380.4301667,0.6,-0.2,13.5,-5,0
733838.7917,-80.2,118.9,-257.6450278,-367.2183333,0.6,-0.2,13.5,-4.7,0
733838.8333,-78.5,69.2,-252.7291111,-358.8658056,0.5,-0.2,12.5,-5,0
733838.875,-77.6,26.6,-234.6024444,-329.7166389,0.4,-0.2,11.7,-4.7,0
733838.9167,-79.6,0.8,-219.8560278,-307.7958333,0.4,-0.1,11.9,-3.2,0
733838.9583,-79,0,-210.10225,-291.7824444,0.3,-0.1,11.3,-3.3,0
733839,-78.9,0,-195.8389722,-268.0605,0.3,-0.1,10.2,-3.3,0
733839.0417,-78.9,0,-181.3877778,-245.8365556,0.2,-0.1,9.3,-2.6,0
733839.0833,-80.9,0,-167.4543611,-225.6387222,0.2,0,8.9,-1.9,0
733839.125,-78.6,0,-157.20925,-209.7153889,0.2,0,8,-1.6,0
733839.1667,-80.7,0,-143.1831944,-188.5930278,0.1,0,7.1,-0.9,0
733839.2083,-79.9,0,-122.6017222,-158.9788056,0.1,0,5,-1.2,0
733839.25,-78.3,0,-98.44788889,-125.4711944,0,0,3.9,-0.7,0
733839.2917,-76.2,0,-76.66980556,-95.99888889,0,0,3.3,0.2,0
733839.3333,-72.6,0,-69.63255556,-86.29675,0,0,2.6,1.2,0
733839.375,-71.6,0,-63.639,-77.15161111,0,0,1.9,1.5,0
733839.4167,-70.1,0,-54.42508333,-64.68283333,0,0,0.5,0.8,0
733839.4583,-69.2,4.2,-46.91130556,-54.93744444,0,0,-1.7,0.2,0
733839.5,-69.8,41.2,-57.71630556,-67.02652778,0,0,-4.4,-0.2,0
733839.5417,-68,89.7,-76.93016667,-86.26627778,0,0,-6.3,0.3,0
733839.5833,-69.7,149.8,-92.12247222,-98.36513889,-0.1,0,-7.3,0.5,0
733839.625,-63.9,175.5,-103.5553056,-104.7441111,-0.1,0,-7.7,0.4,0
733839.6667,-63,172.3,-113.6398889,-109.0918333,-0.1,0,-8.1,-0.3,0
733839.7083,-59.5,149,-123.4288889,-113.8676389,-0.2,0,-8.4,-1.6,0
733839.75,-57.6,119,-133.9231389,-119.511,-0.2,-0.1,-8.7,-3.4,0
733839.7917,-58.6,90.3,-134.5064444,-120.2073056,-0.2,-0.1,-8.9,-5.5,0
733839.8333,-59.1,59.1,-146.4154444,-134.1385,-0.3,-0.2,-8.8,-7.5,0
733839.875,-59.8,24.2,-160.8023333,-149.0689167,-0.3,-0.3,-8.1,-9.1,0
733839.9167,-60.8,1,-170.3306667,-156.7916667,-0.3,-0.4,-7.4,-10.3,0
733839.9583,-62.1,0,-172.6948889,-158.0091111,-0.2,-0.4,-6.2,-10.9,0
733840,-63.7,0,-175.0096389,-161.6856667,-0.2,-0.4,-4.7,-11.4,0
733840.0417,-68.4,0,-176.4006667,-165.0813611,-0.1,-0.4,-3,-11.6,0
733840.0833,-69.9,0,-175.8180278,-166.2911389,-0.1,-0.4,-1.2,-11.5,0
733840.125,-71,0,-173.9646389,-167.3788056,0,-0.4,0.6,-11.3,0
733840.1667,-67.8,0,-174.1350278,-171.4505833,0.1,-0.3,2.4,-11,0
733840.2083,-70.5,0,-176.7638611,-177.0816111,0.1,-0.3,3.8,-10.7,0
733840.25,-71.6,0,-179.3106389,-180.3719444,0.2,-0.3,5.1,-10.1,0
733840.2917,-65.3,0,-171.1120278,-171.5839167,0.2,-0.3,6.1,-9.3,0
733840.3333,-63.9,0,-169.4751667,-170.0475,0.2,-0.3,6.8,-8.6,0
733840.375,-65.8,0,-165.4266111,-165.8160833,0.2,-0.2,7.1,-7.9,0
733840.4167,-67.5,0,-158.4104722,-158.2471111,0.2,-0.2,7.2,-7.3,0
733840.4583,-65.9,6.3,-147.7794722,-147.61325,0.2,-0.2,7.1,-6.3,0
733840.5,-67.3,47.9,-137.2219444,-137.2464444,0.2,-0.1,7.1,-5.2,0
733840.5417,-78.1,102.9,-129.1436389,-129.1286667,0.1,-0.1,7.2,-4.2,0
733840.5833,-72.4,152.4,-123.6335556,-123.37225,0.1,-0.1,7.2,-3.3,0
733840.625,-71.9,233.3,-118.5297778,-118.6183056,0.1,0,7,-2.2,0
733840.6667,-66.9,229.4,-111.1860556,-112.1337222,0.1,0,6.7,-1.2,0
733840.7083,-65,222.2,-105.9237778,-108.0007222,0.1,0,6.9,-0.2,0
733840.75,-62.5,188.8,-105.8216111,-109.3635833,0.1,0,7.1,0.5,0
733840.7917,-63.8,124.5,-103.4936667,-108.1030833,0.1,0,7.2,1.1,0
733840.8333,-60.2,75.1,-105.7850278,-110.9474444,0.1,0,7.2,1.6,0
733840.875,-59.4,28.6,-105.3599167,-110.4305,0.1,0,6.8,2.3,0
733840.9167,-59.2,1.3,-102.2888333,-107.1634444,0.1,0,6.4,2.5,0
733840.9583,-59.4,0,-100.0356667,-104.37375,0.1,0,6.4,3.2,0
733841,-59,0,-108.0760833,-111.3696944,0.1,0.1,6.9,4,0
733841.0417,-61.2,0,-116.4216389,-117.4781111,0.1,0.1,7.4,4.2,0
733841.0833,-62,0,-124.7325833,-117.8661667,0.2,0.1,7.7,4.3,0
733841.125,-58.7,0,-128.1368611,-114.7189167,0.2,0.1,7.8,4.5,0
733841.1667,-56.6,0,-130.8978611,-113.5521667,0.2,0.2,8.2,4.8,0
733841.2083,-68.7,0,-135.2963611,-122.6110278,0.3,0.2,9.3,5.1,0
733841.25,-85.1,0,-141.1432778,-137.2369167,0.4,0.2,10.6,5,0
733841.2917,-89.5,0,-141.4613056,-134.8562222,0.4,0.1,11.3,4.5,0
733841.3333,-104.3,0,-147.9320278,-147.4543611,0.4,0.2,11.8,4.4,0
733841.375,-102.5,0,-156.5406111,-162.7481667,0.5,0.2,12.2,4.1,0
733841.4167,-94.2,0,-163.2074167,-178.9143889,0.5,0.1,12.4,4.4,0
733841.4583,-94.9,13.2,-171.9402222,-198.1271667,0.5,0.1,13,3.3,0
733841.5,-89.3,79.1,-178.7226944,-215.9224167,0.5,0.1,13,2.4,0
733841.5417,-88.3,147.4,-183.0526667,-230.3887222,0.5,0.1,13,1.8,0
733841.5833,-87.9,221.5,-188.21675,-242.9137778,0.5,0,13,1.3,0
733841.625,-82.8,255.1,-196.0643889,-253.6879444,0.5,0,13.2,0.7,0
733841.6667,-90.9,295.2,-205.2743333,-263.0420278,0.5,0,13.1,-0.3,0
733841.7083,-91,301.2,-207.1409167,-262.6677222,0.5,-0.1,12.6,-2.4,0
733841.75,-98.6,290.3,-211.6343611,-269.3579722,0.4,-0.2,11.9,-5.3,0
733841.7917,-94.4,219.1,-225.6103056,-290.0101111,0.5,-0.3,11.3,-8.4,0
733841.8333,-103.1,136.1,-246.6014167,-327.533,0.5,-0.5,11,-11,0
733841.875,-110.5,52.8,-275.0905,-376.7219722,0.6,-0.7,11.1,-12.6,0
733841.9167,-103.6,2.8,-299.7412778,-420.0978611,0.7,-0.9,11,-13.5,0
733841.9583,-101.7,0,-315.9861944,-455.0396944,0.8,-0.9,11.3,-13.7,0
733842,-106.6,0,-324.863,-478.6846111,0.8,-0.9,11.5,-13.9,0
733842.0417,-103.1,0,-330.935,-498.3924722,0.8,-1,11.8,-13.5,0
733842.0833,-104.1,0,-332.4021667,-513.2631667,0.9,-0.9,12.1,-13.1,0
733842.125,-107.5,0,-325.9986389,-515.6573056,0.8,-0.8,12.3,-12.5,0
733842.1667,-111.3,0,-320.0594444,-515.6651667,0.8,-0.8,12.4,-11.9,0
733842.2083,-120.5,0,-312.6020556,-510.6095556,0.8,-0.7,12.5,-11,0
733842.25,-121.6,0,-302.4927222,-497.3804444,0.7,-0.6,12.7,-10.4,0
733842.2917,-117.7,0,-291.1893889,-480.8361944,0.7,-0.5,12.9,-9.6,0
733842.3333,-117.3,0,-289.8830833,-479.9020833,0.7,-0.5,13.2,-9.1,0
733842.375,-108.4,0,-290.4146389,-474.9378889,0.7,-0.5,13.3,-8.4,0
733842.4167,-114.5,0,-283.7514167,-462.8059444,0.7,-0.5,13,-8.4,0
733842.4583,-109.8,16.6,-273.7142778,-439.9983333,0.6,-0.5,11.8,-9.3,0
733842.5,-94.4,79.5,-256.8867222,-404.8693889,0.5,-0.4,10.6,-9.4,0
733842.5417,-88.1,143.8,-233.15475,-361.1378611,0.4,-0.4,9.7,-8.5,0
733842.5833,-88.3,202.3,-209.7700833,-320.5495833,0.3,-0.3,9.5,-7.1,0
733842.625,-83.7,226.6,-193.4484167,-292.1779167,0.3,-0.2,9.8,-5.7,0
733842.6667,-81.7,251.6,-183.9728056,-274.8800833,0.2,-0.1,9.8,-4.6,0
733842.7083,-82.7,232.8,-179.5376944,-266.126,0.2,-0.1,9.8,-3.7,0
733842.75,-84.8,196,-176.8508611,-259.6384167,0.2,-0.1,9.6,-3.4,0
733842.7917,-88.7,153.3,-170.20675,-246.2448333,0.2,-0.1,9.4,-3.2,0
733842.8333,-90.8,104.7,-165.21175,-239.4198889,0.2,-0.1,9.1,-3.1,0
733842.875,-97.5,44.3,-160.5851667,-236.0862778,0.2,-0.1,8.7,-3.7,0
733842.9167,-101.4,3,-159.0128611,-236.89425,0.2,-0.1,8.5,-4.3,0
733842.9583,-104.6,0,-160.6695278,-242.5706389,0.2,-0.1,8.2,-5.6,0
733843,-103.1,0,-167.1623611,-256.4269167,0.2,-0.2,8,-6.9,0
733843.0417,-107.7,0,-180.0073056,-280.16675,0.2,-0.2,8.1,-8.5,0
733843.0833,-106.8,0,-198.5211944,-312.1470556,0.2,-0.3,8.1,-9.8,0
733843.125,-113.9,0,-215.2093333,-339.1530833,0.3,-0.4,7.9,-10.6,0
733843.1667,-109.8,0,-224.3448333,-352.5903611,0.3,-0.4,7.7,-10.8,0
733843.2083,-110.7,0,-227.2748889,-354.8966111,0.3,-0.4,7.6,-11,0
733843.25,-109,0,-227.8407222,-353.3357222,0.3,-0.4,7.5,-11.2,0
733843.2917,-114.7,0,-230.9958333,-356.7387222,0.3,-0.4,7.6,-11.4,0
733843.3333,-120.4,0,-235.2743889,-363.0237222,0.3,-0.5,8,-11.5,0
733843.375,-116.6,0,-241.7280278,-372.0883333,0.4,-0.5,8.5,-11.6,0
733843.4167,-109.2,0,-249.0358056,-382.1229167,0.4,-0.5,9.3,-11.2,0
733843.4583,-109.4,18.7,-251.4537222,-383.9336111,0.4,-0.5,9.7,-11.1,0
733843.5,-104.2,91.4,-251.4194722,-382.1166389,0.4,-0.5,10.2,-10.9,0
733843.5417,-108.6,185.3,-251.4329722,-381.00875,0.5,-0.5,10.5,-10.5,0
733843.5833,-103.6,267.8,-250.6858889,-376.7019722,0.5,-0.5,10.7,-10.1,0
733843.625,-104.9,325.5,-247.2513056,-368.17475,0.5,-0.5,10.8,-9.6,0
733843.6667,-101.4,331.7,-243.7296944,-358.0931944,0.5,-0.4,11,-9,0
733843.7083,-98.5,326.5,-238.8325833,-345.6423611,0.5,-0.4,11,-8.3,0
733843.75,-88.3,251.7,-232.4250833,-329.4888611,0.4,-0.3,11,-7.8,0
733843.7917,-84.6,191.3,-226.9894722,-315.1409722,0.4,-0.3,11.2,-7.1,0
733843.8333,-79.2,107.7,-223.6099444,-306.3785556,0.4,-0.3,11.2,-6.4,0
733843.875,-76.6,39,-214.7499444,-290.45075,0.4,-0.2,11.1,-5.8,0
733843.9167,-72.5,3,-205.0723056,-272.5301111,0.4,-0.2,11,-4.3,0
733843.9583,-74.6,0,-191.1662222,-249.3018333,0.3,-0.1,10.5,-3.9,0
733844,-73.7,0,-175.2363611,-224.1363056,0.3,-0.1,9.9,-3.4,0
733844.0417,-73.5,0,-160.9516111,-201.8939722,0.2,-0.1,9.5,-2.5,0
733844.0833,-70.8,0,-151.6352222,-186.8116389,0.2,0,9.3,-1.6,0
733844.125,-73.2,0,-147.1671667,-178.3471944,0.2,0,9.3,-0.7,0
733844.1667,-68.6,0,-144.5060278,-172.2485833,0.2,0,9.2,0.1,0
733844.2083,-66.5,0,-143.0487222,-166.1971667,0.2,0,9.2,0.7,0
733844.25,-66.4,0,-141.6613333,-159.8475,0.2,0,9.1,1.2,0
733844.2917,-63.9,0,-133.1368333,-146.7864167,0.2,0,8.9,1.8,0
733844.3333,-63.9,0,-131.959,-143.20525,0.2,0,8.7,2.5,0
733844.375,-64.9,0,-131.0095556,-140.9736944,0.2,0.1,8.5,3.2,0
